source,title,url,published_date,content,primary_kecamatan,scraped_at
malangtimes,"Buka Sarasehan Nasional MPDI, Menkop Ferry Juliantono Dorong Kemandirian Ekonomi Pesantren Melalui Koperasi",https://malangtimes.com/baca/3331346110/20260627/073000/buka-sarasehan-nasional-mpdi-menkop-ferry-juliantono-dorong-kemandirian-ekonomi-pesantren-melalui-koperasi,2026-06-27 00:00:00+00,"JATIMTIMES - Menteri Koperasi RI Ferry Juliantono secara resmi membuka kegiatan sarasehan nasional Majelis Pesantren Dakwah Indonesia (MPDI) tahun 2026 yang mengusung tema ""Bersama Dakwah dan Al-Qur’an, Menguatkan Kemandirian Ekonomi Pesantren Berbasis Koperasi"", bertempat di Pondok Pesantren Daarul Ukhuwwah, Kecamatan Pakis, Kabupaten Malang. Ferry yang hadir didampingi Wakil Gubernur Jawa Timur Emil Elestianto Dardak dan Wakil Bupati Malang Lathifah Shohib melakukan pemukulan gong sebagai tanda dibukanya Sarasehan Nasional MPDI tahun 2026 yang dihadiri oleh perwakilan 350 pesantren dari seluruh wilayah di Indonesia. Di dalam forum tersebut, Ferry menyatakan komitmen kuatnya untuk terus mendorong seluruh pesantren yang ada di Indonesia agar dapat mewujudkan kemandirian ekonomi melalui koperasi. Pasalnya, gelaran Sarasehan Nasional MPDI tahun 2026 dapat menjadi momentum yang strategis untuk memperkuat jejaring ekonomi pesantren melalui sistem koperasi yang terintegrasi secara nasional. Ia menjelaskan, pesantren memiliki modal sejarah dan jaringan yang sangat besar dalam mewujudkan kemandirian ekonomi melalui koperasi. Menurutnya, jika sebuah koperasi dapat dikelola dengan baik oleh masing-masing pesantren maka akan menjadi kekuatan ekonomi baru yang menciptakan kemandirian. ""Hal ini sejalan dengan Asta Cita Presiden Prabowo yang menempatkan koperasi sebagai salah satu instrumen penting dan soko guru dalam membangun ekonomi rakyat yang kuat dan berkeadilan,"" ujar Ferry, Sabtu (27/6/2026). Pihaknya juga telah berkomitmen untuk terus memberikan ruang akses pasar yang lebih luas bagi masing-masing pesantren untuk dapat memasarkan produk-produk unggulan dari setiap pesantren. Salah satunya, produk unggulan pesantren akan dipasarkan melalui gerai-gerai Koperasi Desa/Kelurahan Merah Putih (KDKMP). ""Dengan demikian, hasil produksi pesantren memiliki pasar yang lebih luas, meningkatkan nilai tambah usaha, sekaligus memperkuat ekosistem ekonomi koperasi yang saling terhubung,"" tutur Ferry. Sementara itu, Ketua Umum MPDI KH. Ayi Abdul Rosyid menyampaikan, bahwa kegiatan Sarasehan Nasional MPDI tahun 2026 merupakan forum strategis untuk menyatukan visi sekaligus merumuskan langkah konkret dalam menjawab berbagai tantangan yang dihadapi oleh pesantren. Ia juga mendorong agar koperasi di masing-masing pesantren harus bertransformasi menjadi instrumen nyata untuk meningkatkan kesejahteraan umat dan memperkuat kemandirian pesantren di sektor ekonomi. ""Kami berharap lahir rekomendasi konkret yang mampu memperkuat peran pesantren sebagai pusat dakwah, pendidikan dan pemberdayaan ekonomi,"" kata Ferry. Pihaknya mengatakan, salah satu agenda utama dalam Sarasehan Nasional MPDI tahun 2026 yakni peresmian Koperasi Sekunder Pesantren. Ia menyebut, kehadiran koperasi tersebut diharapkan mampu memperkuat jejaring usaha antar pesantren, meningkatkan efisiensi pengelolaan ekonomi, memperluas akses pembiayaan dan pemasaran, serta mendorong kolaborasi ekonomi yang lebih terstruktur dan berkelanjutan. ""Koperasi Sekunder Pesantren diharapkan menjadi fondasi lahirnya ekosistem ekonomi pesantren yang lebih kokoh sehingga mampu memperkuat kemandirian lembaga sekaligus memberikan kontribusi nyata terhadap pembangunan ekonomi nasional,"" pungkas Ferry. Selama dua hari pelaksanaan Sarasehan Nasional MPDI tahun 2026, peserta mengikuti sidang pleno, diskusi tematik dan forum musyawarah yang membahas evaluasi program kerja, penguatan dakwah dan pendidikan Al-Qur'an, serta strategi membangun koperasi pesantren yang sehat, profesional, mandiri dan kompetitif. Untuk diketahui, kegiatan Sarasehan Nasional MPDI tahun 2026 dijadwalkan berakhir pada tanggal 28 Juni 2026 dan akan ditutup oleh Wakil Menteri Agama RI Romo H.R. Muhammad Syafi'i. Nantinya akan dipaparkan sejumlah rekomendasi strategis yang menjadi acuan untuk menentukan arah kebijakan dan program kerja MPDI dalam memperkuat peran pesantren di bidang dakwah, pendidikan, serta pemberdayaan ekonomi.",Pakis,2026-06-29 07:43:22.408889+00
malangtimes,"Viral Nasabah BCA Kepanjen Ngaku Rugi Rp987 Juta, Diduga Kena Modus Deposito Fiktif",https://malangtimes.com/baca/3331346095/20260627/062900/viral-nasabah-bca-kepanjen-ngaku-rugi-rp987-juta-diduga-kena-modus-deposito-fiktif,2026-06-27 00:00:00+00,"JATIMTIMES - Baru-baru ini curahan nasabah BCA Kepanjen, Kabupaten Malang, viral di media sosial. Melalui akun Threads @alfidakhlifa, perempuan tersebut mengaku mengalami kerugian hingga sekitar Rp 987 juta setelah diduga menjadi korban modus deposito fiktif yang dilakukan mantan pegawai BCA bernama Farida Eko Setyowati. Unggahan tersebut ramai diperbincangkan karena korban mengaku seluruh proses transaksi dilakukan di dalam kantor bank sehingga membuatnya sama sekali tidak menaruh curiga. ""Karena banyak yg nanya awalnya kejadiannya gimana, dsni aku bikin kronologi singkat kasus deposito fiktif yg dilakukan Farida Eko Setyowati (ex pegawai Bank BCA). Maaf tulisanku kalo berantakan ya, smoga bsa d pahami dan jadi pembelajaran buat kita smua,"" tulisnya. Menurut pengakuannya, peristiwa itu bermula pada akhir 2022 saat pelaku menawarkan program yang disebut sebagai internal deposito. Korban mengaku saat itu belum memahami produk perbankan sehingga mempercayai penjelasan pelaku yang masih aktif bekerja sebagai customer service. ""Tahun 2022 akhir, FA melakukan penawaran program deposito ke aku, itung-itung buat tabungan sekolah anak. Dia bilang semua bank ada program internal deposito, tapi gak dibuka ke nasabah umum,"" tulisnya. Pelaku juga disebut mengaku memiliki target dari kantor sehingga menawarkan program tersebut kepada orang-orang terdekat. Korban kemudian diminta datang ke kantor cabang tempat pelaku bekerja untuk mendapatkan penjelasan. Menurut korban, seluruh proses dilakukan di lingkungan bank lengkap dengan dokumen, stempel resmi, amplop berlogo BCA hingga bukti setoran sehingga membuatnya semakin yakin. ""Ini juga kejadian di dalam bank, jadi ya ngiranya emang program Bank BCA beneran. Dia tunjukin berkas-berkas, semuanya lengkap dengan stempel resmi bank,"" ungkapnya. Korban mengatakan deposito dibuat atas nama anaknya yang saat itu masih berusia empat tahun. Pelaku juga menyebut rekening anak di bawah umur tidak memperoleh kartu ATM maupun buku tabungan sehingga korban hanya menerima nomor rekening, polis asuransi BCA Life, bilyet deposito, serta bukti setoran. Belakangan korban mengaku baru mengetahui bahwa alasan tersebut diduga hanya akal-akalan. Menurutnya, pelaku justru mencetak kartu ATM jenis TabunganKu atas nama anaknya tanpa sepengetahuannya. ""Dia create PIN sendiri dan dia akses itu uang-uang tabungan anakku yang kumasukin selama tiga tahun ini,"" tulis korban. Korban mengaku selama 2023 hingga 2025 tetap rutin menabung. Baik transfer maupun setoran tunai selalu dilakukan melalui rekening anak di kantor cabang saat jam operasional. Bahkan untuk setoran tunai, uang diserahkan langsung kepada teller. ""Selama proses perjalanan deposito ini... mau aku nabung transfer ke rekening anakku atau cash, aku selalu diminta datang ke cabang. Kalau setor tunai aku selalu ke teller. Jadi si FA ini benar-benar menghindari menerima uang langsung dari aku,"" tulisnya. Masalah mulai muncul ketika deposito seharusnya jatuh tempo pada Juni 2025. Korban mengaku pencairan terus tertunda dengan alasan sedang ada audit OJK. Pelaku bahkan disebut memperlihatkan bukti perjalanan Surabaya-Malang untuk rapat pencairan deposito serta memberikan nomor antrean pencairan. ""Dia bilang ada audit OJK, jadi semua pencairan molor... bahkan aku dikasih nomor antrean untuk pencairan,"" tulisnya. Merasa ada yang tidak beres, korban bersama suaminya akhirnya mendatangi rumah pelaku. Di sanalah, menurut pengakuannya, pelaku mengakui seluruh uang deposito sudah habis. ""Dia bilang, 'Oh, duitnya udah ga ada.' Aku langsung kaget. Dia kemudian bilang, 'Iya, sebenarnya selama ini uangnya aku puter sendiri,'"" ungkap korban. Korban mengaku setelah meminta mutasi rekening dari bank, diketahui sebagian dana ditransfer ke rekening pihak lain, termasuk ke rekening seseorang berinisial AM serta melalui sejumlah penarikan tunai. Ia juga mendapati sebagian slip setoran yang diterimanya selama ini diduga palsu sehingga sejumlah uang bahkan tidak pernah masuk ke rekening anaknya. ""Yang ke-track di mutasi cuma nominal Rp500 juta sekian dari yang aku tabung total Rp987-an juta. Sisanya baru ketahuan ternyata selama ini sebagian dia kasih slip setoran palsu ke aku,"" tulisnya. Korban mengaku banyak mendapatkan pertanyaain terkait bagaimana dugaan penipuan itu bisa berlangsung di lingkungan kantor bank. Menurutnya, justru karena seluruh transaksi dilakukan di kantor cabang, dirinya tidak pernah memiliki rasa curiga. ""Iyakan kak... aku yakin korban lain juga percayanya karena perkara ini di Bank BCA. Jadi trust-nya ada di situ,"" katanya. Ia bahkan mengaku cukup sering datang ke kantor cabang hingga dikenal oleh pimpinan cabang yang memberikan persetujuan transaksi. ""Kabag yang bagian approval sampai hafal sama aku karena aku sering datang buat nabung, tapi gak pernah nanya ke aku langsung, jadi tetap gak tahu kalau aku sedang ditipu,"" tulisnya. Menanggapi pertanyaan warganet mengenai laporan ke polisi, korban mengatakan kasus tersebut sebenarnya sudah sempat diproses. Namun ia mengaku memilih menghentikan proses karena keterbatasan waktu, tenaga, serta biaya. ""Kasus udah ditutup kak, karena emang gak semudah itu nuntut. Aku pun juga terbatas waktu, tenaga dan modal,"" tulisnya. Korban juga mengaku akhirnya menerima kompensasi yang nilainya jauh di bawah total kerugian setelah kasus tersebut viral. ""Untuk kasusku udah terpaksa ditutup sih kak, dengan kompensasi sedikit banget dari total kerugian, itupun karena aku viralin,"" tulisnya. Hingga berita ini ditulis, media ini masih berupaya mengonfirmasi kepada pihak terkait. Informasi ini merupakan pengakuan korban yang diunggah melalui media sosial dan masih menunggu klarifikasi dari seluruh pihak yang terkait.",Kepanjen,2026-06-29 07:43:29.484446+00
malangtimes,"Pembobol Rumah di Wonosari Diringkus Polisi, Terlacak Dari CCTV Usai Kepergok Curi Motor",https://malangtimes.com/baca/3331346059/20260626/060900/pembobol-rumah-di-wonosari-diringkus-polisi-terlacak-dari-cctv-usai-kepergok-curi-motor,2026-06-26 00:00:00+00,"JATIMTIMES - Polres Malang meringkus seorang pria terduga pelaku pencurian berusia 36 tahun berinisial DW warga Kecamatan Wonosari, Kabupaten Malang, Jawa Timur. Kasus dugaan pencurian dengan pemberatan (curat) tersebut terjadi pada sebuah rumah di Dusun Tempursari Wetan, Desa Sumbertempur, Kecamatan Wonosari, Kabupaten Malang. ""Pelaku berhasil diamankan petugas setelah diduga membobol rumah yang sedang ditinggal pemiliknya dan kemudian mencuri sepeda motor,"" ujar Kasihumas Polres Malang AKP M. Budiono, saat dikonfirmasi disela-sela penyidikan, Jumat (26/6/2026). Budiono mengatakan, peristiwa dugaan pencurian tersebut terjadi saat rumah korban dalam keadaan kosong. Pada saat itu, rumah milik korban yang diketahui berinisial BU berusia 56 tahun tersebut sedang dalam keadaan kosong karena ditinggal ke luar kota bersama keluarganya pada Rabu (24/6/2026). ""Aksi pelaku sempat diketahui warga setelah seorang saksi melihat seseorang yang sedang mengeluarkan sepeda motor dari dalam rumah korban,"" jelasnya. Saksi kemudian menghubungi tetangga dan korban untuk memastikan apakah seseorang misterius tersebut memang diberi izin untuk mengambil kendaraan. ""Setelah dicek melalui rekaman CCTV, diketahui bahwa pelaku merupakan orang yang tidak dikenal. Sehingga warga menghubungi petugas yang kemudian segera dilakukan pelacakan,"" kata Budiono. Berdasarkan hasil penyelidikan polisi, disampaikan Budiono, pelaku diduga masuk ke dalam rumah dengan memanfaatkan tangga bambu milik korban. ""Pelaku kemudian merusak engsel jendela bagian atas hingga akhirnya berhasil masuk ke dalam rumah,"" ujarnya. Pelaku kemudian membawa keluar sepeda motor milik korban melalui pintu dapur yang telah dibuka secara paksa olehnya. ""Dari hasil penyelidikan, pelaku diduga memanfaatkan situasi rumah yang kosong. Ia kemudian masuk dengan cara merusak jendela menggunakan akses melalui tangga bambu. Pelaku kemudian membawa sepeda motor korban keluar dari rumah kejadian,"" bebernya. Ketika sepeda motor curian dibawa keluar dari rumah korban itulah, aksi pelaku sempat diketahui warga. Saat itu, pelaku diketahui sempat meninggalkan sepeda motor yang digunakan untuk datang ke lokasi kejadian. ""Pelaku juga sempat menitipkan sepeda motor hasil curian di rumah seorang warga. Yakni dengan alasan kendaraan tersebut sedang mengalami kendala,"" ujarnya. Pelaku kemudian meminta bantuan seorang rekannya yang tidak mengetahui peristiwa dugaan pencurian tersebut. Pelaku kemudian minta kepada temannya tersebut untuk mengantarnya mengambil kendaraan. ""Saksi yang membantu mengantar pelaku itu juga tidak mengetahui bahwa sepeda motor tersebut merupakan hasil tindak pidana,"" ungkapnya. Di sisi lain, polisi yang menerima laporan pada saat itu juga langsung melakukan penyelidikan. ""Hingga akhirnya petugas berhasil menangkap terduga pelaku pada Kamis (25/6/2026),"" imbuhnya. Dari penangkapan tersebut, diutarakan Budiono, petugas kepolisian juga turut mengamankan sejumlah barang bukti. Yakni yang di antaranya meliputi satu unit sepeda motor milik korban, tangga bambu, rekaman CCTV, sandal yang diduga milik pelaku, helm, tabung LPG, kompor gas, hingga pakaian yang dikenakan saat pelaku beraksi. ""Penyidik masih terus melengkapi alat bukti serta mendalami kemungkinan adanya keterlibatan pihak lain,"" tuturnya. Berdasarkan hasil pemeriksaan sementara, disampaikan Budiono, motif pelaku diduga karena ingin menguasai barang milik korban guna mendapatkan keuntungan. ""Motifnya masih terus kami dalami. Namun dari hasil pemeriksaan awal, pelaku diduga melakukan pencurian dengan tujuan menguasai barang milik korban untuk kepentingan pribadinya,"" imbuhnya. Pelaku saat ini telah ditetapkan sebagai tersangka dan telah diamankan di Polsek Wonosari guna menjalani proses penyidikan lebih lanjut. Akibat perbuatannya, tersangka terancam pidana penjara maksimal tujuh tahun. ""Dari kejadian tersebut, korban mengalami kerugian material mencapai belasan juta rupiah,"" ujarnya. Budiono menegaskan, kasus dugaan pencurian tersebut bakal di proses sesuai ketentuan hukum yang berlaku. ""Penyidik sampai dengan saat ini juga masih terus mendalami terkait apakah pelaku juga terlibat aksi kejahatan serupa di tempat lainnya,"" pungkasnya.",Wonosari,2026-06-29 07:43:30.990941+00
malangposco,"Jaga Warisan Budaya Tarik Tambang, 25 Tim se-Jatim Unjuk Kekuatan",https://malangposcomedia.id/jaga-warisan-budaya-tarik-tambang-25-tim-se-jatim-unjuk-kekuatan/,2026-06-14 00:00:00+00,"MALANG POSCO MEDIA – Paguyuban Tarik Tambang Tri Banyak Manunggal yang bersinergi dengan Dewan Kesenian Kota Batu (DKKB) menggelar agenda akbar bertajuk Lomba Tarik Tambang Se-Jawa Timur Tahun 2026. Kompetisi skala regional dalam upaya menjaga warisan budaya Tarik Tambang yang mempertemukan tim-tim tangguh ini dipusatkan di Lapangan Sepak Bola Dusun Sumbersari, Desa Sumberejo, Kecamatan Batu, Kota Batu. Pertarungan adu urat syaraf dan kekuatan fisik ini dilaksanakan 14 Juni 2026 hingga selesai. Demi menyuguhkan tontonan yang nyaman serta mengantisipasi membludaknya animo masyarakat, seluruh rangkaian pertandingan akan dilaksanakan pada malam hari, tepatnya mulai pukul 19.00 WIB hingga 23.30 WIB. Sebanyak 25 peserta (tim) yang berasal dari berbagai kota dan kabupaten di Jawa Timur dipastikan ikut ambil bagian. Menariknya, ajang ini menerapkan Sistem Jebolan sebuah sistem gugur khas kompetisi tradisional di mana tim yang kalah dalam satu sesi pertandingan akan langsung tereliminasi (jebol/gugur), sehingga tensi persaingan dipastikan langsung memuncak sejak menit pertama dimulai. Dalam pelaksaan malam pertama yang membakar semangat, genderang perang langsung ditabuh Minggu (14/6) malam. Suasana Lapangan Dusun Sumbersari berubah menjadi lautan manusia. Gemuruh yel-yel penonton riuh rendah memecah keheningan malam Kota Batu yang dingin. Sebelum ketegangan otot dimulai, ratusan pasang mata disuguhi penampilan memukau Tari Tradisional dari Sanggar Seni Laskar Titir Nuswantara yang sukses membakar semangat nasionalisme dan budaya di arena pertandingan. Begitu peluit babak pembukaan ditiup, atmosfer lapangan langsung memanas seiring dimulainya tiga laga pembuka yang sangat dinantikan. Untuk Match 1 yang merupakan pertandingan eksebisi mempertemukan Bintang Muda Wajak vs Wisang Geni Jombang. Pertandingan pembuka ini langsung menyajikan duel sengit antarkota. Sesuai dengan nama besarnya, Wisang Geni Jombang tampil bak api yang berkobar, menarik tali dengan ritme konstan yang solid. Namun, kegigihan arek-arek Bintang Muda Wajak tidak bisa dipandang sebelah mata. Adu strategi penempatan posisi anchor (pemegang tali paling belakang) membuat seutas tali tambang besar di tengah lapangan bergerak dinamis ke kanan dan ke kiri selama beberapa menit, memancing histeria penonton sebelum akhirnya salah satu tim harus merelakan garis pembatasnya terlewati akibat Sistem Jebolan yang kejam. Dalam pertandingan dua babak dengan masing-masing babak 10 menit dimenangkan oleh Bintang Muda. Kemudian di Match 2 mempertemukan Sakera Pujon vs Predator Lor Wajak. Dan Match 3 ada Sumbersongo Wajak vs. Gendowor Oro-Oro Ombo Kota Batu. Sedangkan berapa peserta lainnya seperti Abi Manyu dari Wajak, Putra Kurawan dari Singosari dan masih banyak lagi. Sekretaris Panitia, Sunarto, menegaskan bahwa esensi dari gelaran ini jauh melampaui sekadar hiburan musiman atau perebutan total hadiah uang tunai puluhan juta rupiah beserta trofi juara. Acara ini memiliki pijakan hukum dan nilai kultural yang sangat fundamental. “Pelestarian olahraga tradisional tarik tambang ini merupakan langkah konkret kami dalam mengimplementasikan amanat Undang-Undang Nomor 5 Tahun 2017 tentang Pemajuan Kebudayaan. Dalam regulasi tersebut, tarik tambang dikategorikan sebagai salah satu Objek Pemajuan Kebudayaan (OPK) di bidang olahraga tradisional dan permainan rakyat,” ujar Sunarto kepada Malang Posco Media. Di tengah gempuran tren game digital modern yang kerap membuat generasi muda abai terhadap lingkungan sekitar, olahraga tradisional dinilai memegang fungsi krusial sebagai media penguatan karakter dan ketahanan budaya nasional. “Tarik tambang bukan sekadar adu kekuatan fisik di atas lapangan. Di dalam seutas tali tambang, ada penanaman nilai gotong royong yang kuat, kekompakan tim, disiplin tinggi, serta sportivitas. Melalui momentum Hari Jadi Desa Sumberejo ke-116 ini, kami ingin memperteguh jati diri bangsa agar generasi muda tidak kehilangan akar budaya tradisinya,” pungkasnya. (eri/bua)",Pujon,2026-06-29 07:36:00.187084+00
malangtimes,"Atasi Kekeringan di Kabupaten, 7 Desa Dialiri Sumur Bor Polri Presisi",https://malangtimes.com/baca/3331346012/20260625/093500/atasi-kekeringan-di-kabupaten-7-desa-dialiri-sumur-bor-polri-presisi,2026-06-25 00:00:00+00,"JATIMTIMES - Badan Penanggulangan Bencana Daerah (BPBD) Kabupaten Malang telah memetakan sejumlah wilayah dengan potensi ancaman kekeringan pada 2026. Sejumlah wilayah di Kabupaten Malang, Jawa Timur yang rawan mengalami potensi kekeringan tersebut tersebar di sejumlah titik pada enam kecamatan. Dijabarkan Kepala Pelaksana (Kalaksa) BPBD Kabupaten Malang Purwoto, enam kecamatan yang rawan mengalami potensi kekeringan tersebut meliputi Kecamatan Sumbermanjing Wetan, Pagak, Gedangan, Kalipare, Bantur, dan Donomulyo. ""Potensi ancaman bencana kekeringan di sejumlah kecamatan tersebut terdiri dari tingkat kerawanan sedang hingga tinggi,"" ujarnya. Sejumlah kecamatan yang diprediksi rawan mengalami bencana kekeringan tersebut juga telah menjadi atensi dari sejumlah instansi. Tanpa terkecuali oleh institusi Polri. Pada Kamis (25/6/2026), Polres Malang juga telah meresmikan tujuh titik bantuan sosial berupa Sumur Bor Polri Presisi. Yakni yang tersebar di wilayah Kecamatan Pagak, Donomulyo, dan Sumbermanjing Wetan. Peresmian yang turut dilangsungkan di Dusun Krajan, Desa Pagak, Kecamatan Pagak, Kabupaten Malang tersebut dipimpin langsung oleh Kapolres Malang AKBP Muhammad Taat Resdi. Kegiatan peresmian juga turut dihadiri Wakapolres Malang Kompol Fahmi Amarullah, unsur Muspika, tokoh agama, kepala desa, Bhayangkari, hingga para masyarakat penerima manfaat. Kapolres Malang AKBP Muhammad Taat Resdi mengatakan, program bantuan sumur bor tersebut merupakan bagian dari rangkaian peringatan Hari Bhayangkara ke-80. Bantuan sumur bor tersebut juga sekaligus wujud kepedulian Polri dalam membantu masyarakat memperoleh akses air bersih. ""Pembangunan sumur bor ini adalah wujud nyata kepedulian Polri guna membantu meringankan beban masyarakat, khususnya dalam mengatasi kesulitan mendapatkan air bersih saat musim kemarau maupun di daerah yang mengalami keterbatasan pasokan air,"" katanya. Dijabarkan Taat, tujuh titik Sumur Bor Polri Presisi yang dibangun Polres Malang tersebut tersebar di tiga kecamatan. Yakni empat titik di Kecamatan Pagak, satu titik di Kecamatan Donomulyo, dan dua titik di Kecamatan Sumbermanjing Wetan. ""Setiap lokasi pembangunan bantuan sumur bor tersebut juga dilengkapi fasilitas tandon air berkapasitas 5.200 liter yang terhubung dengan jaringan distribusi air bersih bagi masyarakat sekitar,"" jelasnya. Dengan kapasitas tersebut, disampaikan Taat, setiap titik sumur bor juga diharapkan mampu untuk memenuhi kebutuhan air bersih bagi ratusan kepala keluarga pada setiap harinya. ""Keberadaan fasilitas tersebut menjadi solusi jangka panjang bagi warga yang selama ini menghadapi keterbatasan akses air bersih, terutama saat musim kemarau,"" imbuhnya. Sedangkan untuk rincian dari lokasi penerima manfaat bantuan sumur bor tersebut meliputi Desa Pagak, Desa Sumbermanjingkulon, Desa Sumberejo, Desa Gampingan, Desa Sumberoto, Desa Sumberagung, dan Desa Kedungbanteng. ""Fasilitas sumur bor tersebut juga diperuntukkan bagi warga, lembaga pendidikan, pondok pesantren, hingga tempat kegiatan keagamaan,"" pungkasnya.",Bantur,2026-06-29 07:43:37.290246+00
malangtimes,Bapenda Kabupaten Malang Gencarkan BMW Dekatkan Pelayanan Perpajakan,https://malangtimes.com/baca/3331345909/20260623/092200/bapenda-kabupaten-malang-gencarkan-bmw-dekatkan-pelayanan-perpajakan,2026-06-23 00:00:00+00,"JATIMTIMES - Badan Pendapatan Daerah (Bapenda ) Kabuapten Malang terus memasifkan gelaran Bapenda Menyapa Warga (BMW) untuk mendekatkan layanan perpajakan daerah di tengah-tengah masyarakat. Kepala Bapenda Kabupaten Malang Made Arya Wedanthara menyampaikan, kegiatan BMW yang dibarengi dengan kegiatan Jempol Mase dan Bapak Desa didukung penuh oleh UPT Bapenda Jatim, Jasa Raharja, Kantor Bersama Samsat Talangagung dan Kantor Bersama Samsat Malang Utara, serta Bank Jatim. Made mengatakan, dalam kegiatan BMW yang dibarengi Bapak Desa dan Jempol Mase ini melayani pembayaran Pajak Bumi dan Bangunan Perdesaan dan Perkotaan (PBB-P2), pembetulan SPPT PBB-P2, pembayaran Pajak Kendaraan Bermotor (PKB) tahunan, pengesahan Surat Tanda Nomor Kendaraan (STNK) tahunan, pembayaran hingga Sumbangan Wajib Dana Kecelakaan Lalu Lintas Jalan (SWDKLLJ). Setidaknya untuk di Bulan Juni 2026 terdapat enam kali kegiatan BMW di beberapa wilayah di Kabupaten Malang. Yakni dimulai pada Selasa (9/6/2026) di Kantor Desa Pait, Kecamatan Kasembon; Rabu (10/6/2026) di Kantor Desa Kanigoro, Kecamatan Pagelaran; Kamis (11/6/2026) di Kantor Desa Argosari, Kecamatan Jabung; Kamis (25/6/2026) di Kantor Desa Gadungsari, Kecamatan Tirtoyudo; Senin (29/6/2026) di Kantor Desa Purwodadi, Kecamatan Tirtoyudo serta di Kantor Desa Bendosari, Kecamatan Pujon, Kabupaten Malang. Ia menyebut, kegiatan BMW terus digencarkan dan pastinya diminati oleh masyarakat dikarenakan waktu pembayaran PBB-P2 mendekati jatuh tempo di Juli 2026 mendatang. ""Kami gencar menggelar BMW untuk mendekatkan layanan perpajakan. Terlebih lagi, karena mendekati jatuh tempo pembayaran PBB di Bulan Juli 2026,"" ungkap Made kepada JatimTIMES.com, Selasa (23/6/2026). Selain itu, pihak Bapenda Kabupaten Malang juga melakukan sosialisasi pembayaran pajak secara online dan menggunakan QRIS. Di mana untuk memberikan stimulus agar masyarakat melakukan pembayaran pajak menggunakan QRIS, Bapenda Kabupaten Malang juga memberikan apresiasi kepada wajib pajak. ""Kami juga memberikan apresiasi kepada wajib pajak berupa satu kilogram gula bagi wajib pajak yang membayar pajak menggunakan QRIS. Gula tersebut merupakan bantuan dari Bank Jatim,"" kata Made. Lebih lanjut, pihaknya berharap, dengan adanya kegiatan BMW yang semakin masif ini masyarakat Kabupaten Malang dapat menjalankan kewajibannya dalam menunaikan pembayaran pajak daerah. Pasalnya, seluruh pembayaran pajak daerah nantinya juga akan dirasakan manfaatnya oleh masyarakat Kabupaten Malang.",Jabung,2026-06-29 07:43:40.475682+00
